product_tier,make_name,price,first_zip_digit,search_views,detail_views,stock_days,ctr,live_days,first_registration_age
Basic,Volvo,8450,7,293.0,13.0,4,0.04436860068259386,92,20
Basic,Opel,25950,5,330.0,9.0,55,0.02727272727272727,55,6
Basic,Nissan,24950,3,1672.0,37.0,50,0.021022727272727273,166,6
Premium,Skoda,4950,3,1918.0,68.0,4,0.035453597497393116,122,14
Basic,BMW,24750,8,700.0,14.0,21,0.02,21,10
Basic,Kia,5550,6,3975.0,124.0,80,0.029635220125786163,50,17
Basic,Renault,1500,9,1168.0,10.0,25,0.008561643835616438,25,20
Basic,Kia,4699,5,641.0,47.0,29,0.07332293291731669,29,16
Basic,Volkswagen,4250,7,4829.0,220.0,48,0.04328018223234624,18,18
Basic,BMW,10750,5,223.0,8.0,3,0.03587443946188341,2,13
Basic,Audi,12950,3,630.0,62.0,6,0.09841269841269841,6,13
Basic,Nissan,19999,5,3359.0,108.0,37,0.032152426317356354,37,7
Basic,Audi,19950,8,3110.0,93.0,69,0.02990353697749196,69,10
Basic,Toyota,15900,2,977.0,44.0,28,0.04503582395087001,28,9
Basic,Toyota,14900,4,624.0,7.0,17,0.011217948717948718,17,11
Basic,Volkswagen,25450,7,58.0,2.0,1,0.03275862068965517,1,8
Basic,Jeep,26950,3,262.0,0.0,22,0.0,22,7
Basic,Renault,1700,4,2385.0,228.0,4,0.09559748427672957,4,14
Basic,Renault,7450,9,111.0,7.0,4,0.06306306306306306,4,14
Basic,Volkswagen,18950,1,5126.0,433.0,90,0.08024775653531017,90,10
Basic,Toyota,11950,9,1948.0,138.0,10,0.07084188911704312,11,10
Basic,SEAT,1900,3,613.0,21.0,6,0.03425774877650897,6,17
Basic,Ford,13800,1,1143.0,50.0,107,0.04374453193350831,255,8
Basic,Mercedes-Benz,39872,5,3109.0,105.0,28,0.033772917336764234,28,11
Basic,Volkswagen,24500,1,51.0,1.0,2,0.0196078431372549,2,9
Basic,Oldtimer,10000,5,2786.0,107.0,41,0.03840631730078966,41,53
Basic,Volkswagen,5950,9,371.0,20.0,4,0.05390835579514825,4,11
Basic,Audi,15900,3,1150.0,26.0,8,0.022608695652173914,8,12
Basic,Kia,6995,3,854.0,26.0,87,0.03044496487119438,87,12
Basic,Kia,19950,3,223.0,19.0,6,0.08520179372197309,6,7
Basic,Kia,14635,5,860.0,37.0,26,0.04302325581395349,203,10
Basic,Opel,3650,9,6083.0,151.0,86,0.02482327798783495,320,16
Basic,Opel,3450,3,648.0,12.0,32,0.01671296296296296,32,18
Basic,Audi,18900,5,3894.0,167.0,42,0.04288649203903441,219,10
Basic,SEAT,10400,5,399.0,11.0,34,0.02756892230576441,34,11
Basic,Kia,4500,6,2581.0,56.0,22,0.02169701666020922,81,13
Basic,Ford,5450,5,589.0,29.0,27,0.04923599320882852,27,13
Basic,Volvo,62300,6,832.0,17.0,8,0.020432692307692308,214,8
Basic,Nissan,7500,1,323.0,9.0,8,0.02786377708978328,97,11
Basic,Opel,3850,3,12.0,2.0,1,0.16666666666666666,1,17
Basic,Volkswagen,22750,7,605.0,14.0,12,0.021983471074380163,130,13
Basic,Renault,12800,2,1765.0,58.0,62,0.03121813031161473,62,9
Basic,Mercedes-Benz,9495,3,2449.0,48.0,95,0.019599836668027767,95,13
Basic,Mercedes-Benz,41850,8,1520.0,136.0,50,0.08499999999999999,139,6
Basic,Volkswagen,10900,7,699.0,21.0,33,0.030042918454935622,62,12
Premium,Renault,6745,2,15042.0,322.0,43,0.021406727828746176,43,11
Basic,Mercedes-Benz,16950,1,1287.0,95.0,33,0.07381507381507381,33,8
Basic,Hyundai,2500,8,2213.0,34.0,73,0.015363759602349751,72,17
Basic,Volkswagen,2250,1,5662.0,188.0,11,0.0332038149063935,11,21
Basic,Volkswagen,11750,8,9391.0,254.0,55,0.027047172825045256,232,12
Basic,Volvo,2900,6,170.0,20.0,0,0.11764705882352941,2,24
Basic,Citroen,3450,1,107.0,3.0,9,0.028037383177570093,6,18
Basic,SEAT,16950,5,659.0,19.0,28,0.028831562974203338,204,7
Basic,Ford,20660,3,194.0,5.0,48,0.02577319587628866,48,7
Basic,Ford,28995,5,2687.0,144.0,113,0.05359136583550428,113,7
Basic,Volvo,3350,4,456.0,34.0,5,0.07456140350877193,5,20
Basic,Renault,13895,2,231.0,4.0,73,0.017316017316017316,73,7
Basic,Renault,1650,8,1619.0,47.0,65,0.027578752316244595,124,22
Basic,Volvo,69500,9,28.0,0.0,1,0.0,30,7
Basic,SEAT,6950,3,855.0,75.0,13,0.08771929824561403,161,13
Basic,Ford,19250,3,419.0,1.0,105,0.002386634844868735,105,6
Basic,Peugeot,1499,4,199.0,4.0,1,0.020100502512562814,1,20
Basic,Peugeot,27900,8,538.0,84.0,9,0.15613382899628253,98,7
Basic,Suzuki,5950,4,390.0,16.0,19,0.041025641025641026,19,16
Basic,Volkswagen,9750,9,377.0,38.0,4,0.10079575596816977,4,13
Basic,BMW,12995,1,1918.0,183.0,48,0.0954118873826903,77,22
Basic,Opel,27995,4,114.0,3.0,2,0.02631578947368421,61,6
Basic,Land Rover,43950,4,155.0,2.0,7,0.012903225806451613,7,6
Basic,BMW,5900,3,2064.0,84.0,47,0.040697674418604654,47,20
Plus,Renault,11900,4,1223.0,47.0,27,0.038430089942763694,27,11
Basic,Hyundai,11950,3,753.0,6.0,16,0.00796812749003984,16,14
Basic,Opel,7499,2,207.0,26.0,4,0.12560386473429952,122,13
Basic,Renault,16445,8,2381.0,28.0,103,0.011759764804703907,103,7
Basic,Mercedes-Benz,49850,2,1862.0,56.0,107,0.03007518796992481,313,6
Basic,Mercedes-Benz,24950,1,4093.0,253.0,78,0.061812851209381875,19,9
Basic,Volkswagen,7250,2,408.0,21.0,15,0.051470588235294115,163,11
Basic,Peugeot,13850,3,82.0,5.0,8,0.06097560975609756,8,11
Basic,Mercedes-Benz,35950,7,6598.0,290.0,63,0.04395271294331616,63,8
Basic,Peugeot,7720,6,218.0,16.0,3,0.07339449541284404,3,8
Basic,Renault,9400,2,107.0,4.0,16,0.037383177570093455,193,11
Basic,Toyota,21450,7,696.0,27.0,21,0.03879310344827586,21,7
Basic,Renault,6450,8,550.0,32.0,67,0.05527272727272727,66,12
Basic,Fiat,6450,3,272.0,10.0,6,0.03676470588235294,6,14
Basic,Volkswagen,6445,8,1108.0,78.0,27,0.0703971119133574,28,14
Basic,Citroen,2750,6,23.0,1.0,0,0.043478260869565216,0,13
Basic,Mercedes-Benz,28850,6,839.0,17.0,71,0.02026221692491061,71,7
Basic,Citroen,5295,4,1177.0,31.0,84,0.026338147833474938,112,12
Basic,BMW,16900,4,4238.0,189.0,40,0.04459650778669184,40,8
Basic,Ford,1450,4,108.0,4.0,0,0.037037037037037035,0,18
Basic,Toyota,17950,9,1109.0,16.0,45,0.014427412082957619,45,6
Basic,Volkswagen,13445,7,663.0,22.0,62,0.033182503770739065,3,12
Basic,Ford,27300,4,2239.0,64.0,66,0.027154979901741847,66,8
Basic,Ford,11950,6,5251.0,295.0,87,0.056179775280898875,87,14
Basic,Peugeot,19211,3,756.0,24.0,63,0.031746031746031744,63,6
Basic,Volkswagen,12950,3,1324.0,41.0,77,0.030966767371601207,48,13
Basic,Volkswagen,5925,2,803.0,33.0,31,0.0410958904109589,1,17
Basic,Volkswagen,7990,7,1115.0,68.0,6,0.06098654708520179,6,14
Basic,Mercedes-Benz,22995,9,5489.0,336.0,65,0.06121333576243396,35,10
Basic,Mercedes-Benz,17950,1,1180.0,95.0,51,0.08050847457627118,52,9
Basic,Peugeot,12900,4,1776.0,69.0,88,0.03690878378378378,88,8
Basic,Nissan,14950,2,6305.0,216.0,101,0.03425852498017447,101,11
Basic,Ford,6450,7,8.0,1.0,1,0.125,31,9
Basic,Volvo,5450,3,52.0,1.0,1,0.01826923076923077,1,17
Basic,Mitsubishi,24335,5,205.0,18.0,15,0.08780487804878048,15,7
Basic,Mercedes-Benz,13900,4,149.0,9.0,6,0.06040268456375839,6,11
Basic,Mazda,20800,6,3094.0,170.0,98,0.05219780219780219,98,9
Basic,Ford,2950,5,2003.0,58.0,90,0.02895656515227159,295,18
Basic,Audi,799,3,1988.0,67.0,7,0.03370221327967807,7,26
Basic,Audi,89500,5,379.0,26.0,6,0.06517150395778364,7,7
Plus,Audi,4150,6,1798.0,100.0,5,0.05561735261401557,5,18
Basic,Skoda,6450,7,1759.0,93.0,58,0.052870949403069925,58,12
Basic,Peugeot,1395,3,643.0,25.0,32,0.038880248833592534,32,22
Basic,Mercedes-Benz,16950,3,4867.0,243.0,112,0.047431682761454694,376,14
Basic,Citroen,9900,1,216.0,8.0,13,0.037037037037037035,72,11
Basic,Renault,14945,3,1402.0,43.0,23,0.030670470756062766,23,7
Basic,Volvo,52900,8,5999.0,277.0,121,0.04386564427404567,120,7
Basic,SEAT,12950,3,140.0,9.0,13,0.06428571428571428,101,6
Basic,Mercedes-Benz,24888,6,2374.0,77.0,33,0.03243470935130581,33,11
Premium,Peugeot,10845,2,1639.0,34.0,17,0.020744356314826115,104,9
Basic,Hyundai,20880,5,3829.0,95.0,68,0.023570122747453643,68,6
Basic,Mercedes-Benz,8950,7,174.0,23.0,2,0.13218390804597702,2,18
Basic,Toyota,19450,1,1810.0,90.0,120,0.049723756906077346,120,7
Basic,Volkswagen,4900,7,2716.0,67.0,11,0.02466863033873343,12,16
Basic,BMW,12900,7,1704.0,75.0,16,0.04401408450704225,193,12
Basic,BMW,14900,3,452.0,30.0,12,0.06637168141592921,12,12
Basic,Citroen,4245,6,506.0,9.0,17,0.016897233201581027,47,13
Basic,Peugeot,4150,3,2245.0,51.0,107,0.02271714922048998,225,16
Basic,MINI,23950,2,356.0,7.0,25,0.019662921348314606,25,9
Basic,Suzuki,6299,1,1678.0,52.0,107,0.03098927294398093,225,15
Basic,Toyota,12450,6,442.0,16.0,23,0.034389140271493215,111,7
Basic,Audi,3450,4,7220.0,267.0,26,0.036980609418282545,26,18
Basic,Ford,14940,4,1195.0,19.0,16,0.015104602510460249,46,9
Basic,Mercedes-Benz,1450,8,258.0,14.0,2,0.05426356589147287,2,22
Basic,Mercedes-Benz,16950,5,6921.0,387.0,83,0.055916775032509754,113,9
Basic,Peugeot,9500,8,92.0,7.0,2,0.07608695652173914,2,11
Basic,Citroen,12588,2,1093.0,19.0,28,0.01738334858188472,27,9
Basic,Mercedes-Benz,33900,9,12031.0,399.0,124,0.03316432549247777,36,6
Basic,Audi,14945,4,2710.0,116.0,19,0.04066420664206642,20,10
Basic,Renault,13995,2,1157.0,15.0,113,0.01296456352636128,54,7
Basic,Renault,24950,8,83.0,0.0,2,0.0,61,6
Basic,Renault,18900,1,1307.0,22.0,15,0.016832440703902066,15,6
Basic,Mazda,18900,5,3457.0,69.0,52,0.01995950245877929,52,11
Basic,SEAT,14900,6,523.0,58.0,20,0.11089866156787763,110,10
Basic,Suzuki,7812,6,548.0,37.0,24,0.06751824817518248,24,9
Basic,Volvo,5950,1,6851.0,256.0,122,0.037366807765289736,449,14
Basic,Peugeot,1750,3,1074.0,30.0,25,0.027932960893854747,142,22
Basic,Volkswagen,9950,5,109.0,9.0,4,0.08256880733944955,3,8
Basic,MINI,6950,5,2796.0,152.0,81,0.05436337625178827,286,21
Basic,Citroen,19400,2,154.0,6.0,14,0.03701298701298701,103,7
Basic,Saab,1399,3,2838.0,83.0,27,0.029245947850599013,56,26
Basic,Fiat,6400,1,2355.0,144.0,122,0.061146496815286625,121,11
Basic,Skoda,22750,6,4297.0,235.0,94,0.05468931812892716,94,7
Basic,Citroen,3250,5,567.0,34.0,2,0.059964726631393295,61,14
Basic,Volkswagen,8950,5,129.0,25.0,4,0.1937984496124031,4,13
Basic,Volkswagen,8245,8,906.0,13.0,60,0.013631346578366446,60,8
Basic,Opel,5950,7,2376.0,212.0,64,0.08476430976430975,447,13
Basic,Volkswagen,2995,5,502.0,31.0,9,0.05866533864541833,9,19
Basic,MINI,26750,8,1257.0,72.0,37,0.057279236276849645,8,9
Basic,Audi,26950,5,19848.0,870.0,119,0.04383313180169287,235,10
Basic,Renault,1350,4,1226.0,22.0,81,0.01794453507340946,81,22
Basic,BMW,29950,3,2433.0,84.0,72,0.0345252774352651,249,7
Basic,Ford,14850,5,484.0,22.0,4,0.045454545454545456,122,9
Basic,Volvo,10950,3,272.0,23.0,4,0.08455882352941177,4,11
Basic,Dacia,7600,6,4923.0,124.0,25,0.025187893560836887,173,14
Basic,Skoda,7845,3,82.0,0.0,5,0.0,5,11
Basic,Renault,5750,1,542.0,14.0,35,0.025830258302583026,123,13
Basic,Ford,24900,7,77.0,0.0,0,0.0,30,8
Basic,Nissan,15950,3,3506.0,91.0,98,0.025955504848830576,187,10
Basic,Nissan,4750,1,1673.0,59.0,39,0.035265989240884636,10,14
Basic,Ford,14940,8,719.0,16.0,61,0.022253129346314324,60,6
Basic,Mercedes-Benz,5500,3,1369.0,85.0,17,0.0620891161431702,165,20
Basic,Volkswagen,33950,3,6922.0,315.0,111,0.04550707887893672,229,8
Basic,Toyota,4950,1,2222.0,45.0,70,0.02025202520252025,70,13
Basic,Chevrolet,5945,3,347.0,7.0,1,0.019164265129682997,1,11
Basic,Audi,18450,5,11914.0,733.0,87,0.06152425717643109,87,11
Basic,Volkswagen,7750,9,1485.0,47.0,35,0.030067340067340066,34,13
Basic,Renault,3940,5,412.0,23.0,2,0.05303398058252427,61,14
Basic,BMW,5950,4,977.0,71.0,16,0.07267144319344933,16,17
Basic,Mercedes-Benz,20950,7,1074.0,23.0,38,0.020344506517690875,67,9
Basic,Audi,137450,6,9093.0,426.0,126,0.04684922467832398,126,6
Basic,Nissan,13950,5,293.0,27.0,6,0.09215017064846416,6,9
Basic,BMW,38800,1,7884.0,302.0,100,0.036390157280568235,247,10
Basic,Fiat,11250,2,141.0,7.0,12,0.04964539007092199,12,11
Basic,Renault,17395,7,571.0,24.0,27,0.04203152364273205,26,9
Basic,MG,9950,5,2555.0,80.0,32,0.03131115459882583,32,46
Basic,Alfa Romeo,7950,7,5361.0,425.0,39,0.07927625443014363,39,18
Basic,Volkswagen,15900,5,168.0,17.0,1,0.10119047619047619,1,15
Basic,Opel,5950,3,521.0,39.0,7,0.07485604606525911,37,14
Basic,Chevrolet,3950,3,1389.0,69.0,21,0.04719222462203024,80,14
Premium,Citroen,5799,7,2440.0,122.0,8,0.05,8,12
Basic,Volkswagen,14395,6,1096.0,66.0,49,0.060218978102189784,167,13
Basic,Mitsubishi,3950,9,400.0,10.0,7,0.025,7,20
Basic,Lexus,12950,3,2318.0,83.0,38,0.035806729939603106,38,12
Basic,BMW,12950,3,63.0,7.0,1,0.10555555555555554,31,12
Basic,Toyota,12250,1,93.0,2.0,35,0.02043010752688172,154,7
Basic,Peugeot,3950,7,2440.0,106.0,69,0.04344262295081967,158,15
Basic,Peugeot,11961,6,1148.0,119.0,56,0.10365853658536585,57,8
Basic,Mercedes-Benz,11950,2,450.0,36.0,4,0.08,153,15
Basic,Volvo,8800,5,271.0,24.0,5,0.08856088560885608,5,17
Basic,Volkswagen,38500,7,2828.0,91.0,76,0.03217821782178218,281,6
Basic,Volkswagen,10395,3,235.0,5.0,30,0.02127659574468085,30,8
Basic,Fiat,5995,8,274.0,30.0,3,0.10401459854014598,91,10
Basic,Renault,8950,3,524.0,13.0,41,0.02480916030534351,189,9
Basic,Renault,5450,5,178.0,3.0,6,0.016853932584269662,216,15
Basic,Volvo,12840,3,2905.0,122.0,48,0.04199655765920826,49,9
Basic,Toyota,4950,5,746.0,111.0,6,0.1487935656836461,6,19
Basic,Renault,19900,7,91.0,2.0,19,0.02197802197802198,107,6
Basic,Citroen,4450,2,434.0,11.0,4,0.02534562211981567,4,14
Basic,Citroen,2750,7,4520.0,171.0,105,0.037831858407079644,105,18
Basic,Ford,20960,4,444.0,5.0,115,0.01126126126126126,115,6
Basic,Peugeot,19901,3,1014.0,33.0,38,0.030917159763313606,38,8
Basic,Mercedes-Benz,28900,7,2191.0,111.0,34,0.05066179826563213,92,7
Basic,Volkswagen,39840,6,3347.0,68.0,118,0.020316701523752614,118,7
Basic,Fiat,7945,3,585.0,20.0,44,0.03418803418803419,74,11
Basic,BMW,32900,2,1034.0,17.0,59,0.01644100580270793,59,6
Basic,Opel,14950,9,317.0,42.0,3,0.12586750788643533,3,12
Basic,BMW,5900,2,1778.0,131.0,7,0.07367829021372328,214,22
Basic,BMW,26900,1,1827.0,64.0,59,0.03503010399562124,59,10
Premium,Jaguar,60650,2,1841.0,71.0,10,0.038565996740901685,10,10
Basic,Volkswagen,3950,7,10287.0,291.0,82,0.028288130650335374,171,17
Basic,Mitsubishi,8950,6,672.0,37.0,22,0.05505952380952381,22,8
Premium,Opel,4450,5,5804.0,260.0,21,0.04255685733976568,51,17
Basic,Peugeot,17945,4,1171.0,42.0,57,0.035866780529461996,205,8
Basic,Kia,8450,7,529.0,30.0,50,0.05671077504725898,50,11
Basic,Kia,2495,9,428.0,17.0,15,0.03773364485981308,133,19
Basic,Kia,1250,3,201.0,7.0,4,0.03482587064676617,4,22
Basic,Ford,2975,8,190.0,4.0,11,0.021052631578947368,100,19
Basic,Citroen,18900,3,680.0,12.0,11,0.01764705882352941,11,8
Basic,Peugeot,8420,5,1922.0,44.0,64,0.02174817898022893,64,7
Basic,Ford,18450,3,233.0,9.0,14,0.036695278969957085,73,6
Basic,Ford,5945,2,464.0,12.0,32,0.02586206896551724,32,15
Basic,Volkswagen,9495,5,85.0,2.0,2,0.022352941176470586,61,10
Basic,Volkswagen,8995,7,1333.0,54.0,48,0.04051012753188297,48,9
Basic,Audi,17450,1,150.0,6.0,1,0.038,30,8
Basic,Mercedes-Benz,34950,7,389.0,2.0,41,0.005141388174807198,218,6
Basic,Peugeot,30495,3,1941.0,57.0,57,0.02936630602782071,57,6
Basic,Ford,6850,3,341.0,2.0,7,0.005865102639296188,7,13
Basic,Chevrolet,6295,7,947.0,54.0,32,0.057022175290390706,62,12
Basic,Mercedes-Benz,2245,5,7399.0,297.0,59,0.040140559535072305,59,30
Basic,Nissan,10499,6,1968.0,72.0,124,0.034756097560975606,418,12
Basic,Land Rover,13750,5,493.0,33.0,5,0.06693711967545639,35,16
Basic,SEAT,9400,3,3023.0,106.0,125,0.03506450545815415,95,11
Basic,Volvo,3250,1,183.0,16.0,2,0.08743169398907104,61,20
Basic,MINI,24950,1,4597.0,97.0,102,0.02110071785947357,102,7
Basic,Renault,8350,3,1982.0,87.0,105,0.04389505549949546,105,11
Basic,Renault,19399,6,1497.0,14.0,40,0.009352037408149633,41,8
Basic,Ford,4950,3,2797.0,66.0,49,0.02359671076153021,197,14
Basic,smart,10950,7,171.0,4.0,32,0.023391812865497075,62,7
Basic,Peugeot,2650,3,250.0,4.0,33,0.016,33,21
Basic,Oldtimer,9950,3,1469.0,47.0,36,0.031994554118447927,36,33
Basic,Citroen,11950,7,27.0,2.0,3,0.07407407407407407,91,6
Basic,Volkswagen,15950,7,482.0,19.0,35,0.03941908713692946,35,10
Basic,Peugeot,7000,7,670.0,7.0,6,0.010447761194029851,6,13
Basic,Audi,14835,6,1141.0,70.0,30,0.06134969325153374,30,15
Basic,SEAT,17900,6,95.0,2.0,7,0.021052631578947368,7,7
Basic,Fiat,4950,6,1312.0,88.0,6,0.06371951219512195,6,16
Basic,Fiat,650,4,8223.0,249.0,112,0.03028091937249179,376,25
Basic,Toyota,17950,6,1509.0,50.0,94,0.03313452617627568,67,6
Basic,Citroen,2750,4,2005.0,93.0,76,0.04638403990024938,76,18
Basic,Volvo,8950,2,2713.0,140.0,20,0.05160339107998525,50,20
Basic,Volvo,69900,3,2416.0,168.0,33,0.0695364238410596,33,7
Basic,Dacia,12740,6,157.0,3.0,4,0.01910828025477707,5,7
Basic,Volkswagen,7900,7,8973.0,187.0,99,0.020840298673799176,99,13
Basic,BMW,15945,3,1010.0,35.0,41,0.034653465346534656,130,11
Basic,Skoda,23450,3,59.0,5.0,2,0.0847457627118644,91,8
Basic,Opel,8900,4,452.0,13.0,18,0.02732300884955752,18,13
Basic,Fiat,7250,6,732.0,18.0,72,0.02459016393442623,13,13
Basic,Lexus,67900,8,1772.0,70.0,37,0.039503386004514675,37,7
Basic,Mercedes-Benz,33700,3,816.0,33.0,8,0.038419117647058826,67,7
Basic,Peugeot,3450,5,4826.0,213.0,120,0.04413593037712391,120,15
Basic,BMW,14700,9,2065.0,152.0,33,0.07360774818401937,33,11
Basic,Audi,17445,3,1913.0,80.0,23,0.04181913225300575,23,11
Basic,Volvo,15850,6,409.0,12.0,14,0.029339853300733496,102,14
Basic,Suzuki,5925,3,237.0,5.0,10,0.020042194092827002,98,18
Basic,Volkswagen,13995,7,42.0,9.0,1,0.21428571428571427,1,13
Basic,Volkswagen,39950,2,5597.0,292.0,80,0.05217080578881544,110,7
Basic,Citroen,11950,9,146.0,10.0,10,0.0684931506849315,158,11
Basic,Citroen,6100,6,368.0,21.0,27,0.057065217391304345,27,13
Basic,Lexus,18945,3,1710.0,52.0,20,0.0304093567251462,20,9
Basic,Peugeot,9445,9,209.0,3.0,42,0.014354066985645933,158,8
Basic,Ford,11450,7,251.0,12.0,11,0.04541832669322709,100,12
Basic,Opel,5360,4,102.0,7.0,3,0.06862745098039216,2,17
Basic,Kia,15490,3,4998.0,271.0,87,0.05422168867547019,203,10
Basic,Renault,7950,1,6957.0,282.0,37,0.03850797757654161,37,8
Basic,Volvo,7450,1,677.0,31.0,36,0.04579025110782865,93,18
Basic,Opel,14425,8,867.0,28.0,104,0.03229527104959631,46,6
Basic,Skoda,7900,9,258.0,16.0,10,0.06201550387596899,98,10
Basic,Fiat,6750,3,127.0,39.0,1,0.30708661417322836,1,13
Basic,Volvo,5750,6,328.0,9.0,4,0.027439024390243903,4,14
Basic,Volkswagen,4950,4,250.0,32.0,26,0.128,25,20
Basic,smart,3850,2,277.0,8.0,3,0.02888086642599278,3,16
Basic,Skoda,18850,7,621.0,29.0,62,0.04669887278582931,62,6
Basic,BMW,9950,3,1006.0,51.0,6,0.05069582504970179,6,14
Basic,Mercedes-Benz,17500,4,1199.0,95.0,13,0.07923269391159299,13,13
Basic,Volvo,33945,4,1556.0,109.0,43,0.07005141388174807,220,6
Basic,Toyota,6700,7,149.0,4.0,16,0.026845637583892617,164,18
Basic,Hyundai,12685,7,145.0,13.0,0,0.0896551724137931,1,14
Basic,Audi,34950,8,246.0,2.0,6,0.008130081300813009,95,6
Basic,Jeep,7899,1,987.0,40.0,4,0.040526849037487336,3,34
Basic,Renault,29950,4,464.0,25.0,12,0.05387931034482758,12,7
Basic,Renault,8940,5,2493.0,178.0,62,0.07139991977537104,33,15
Basic,Volvo,65900,2,446.0,13.0,18,0.02914798206278027,165,6
Basic,Citroen,3450,9,257.0,7.0,3,0.027237354085603113,1,14
Basic,BMW,21945,7,3101.0,212.0,30,0.06836504353434376,1,8
Basic,Volkswagen,20950,3,4969.0,232.0,56,0.046689474743409135,233,6
Basic,Ford,16939,7,928.0,67.0,126,0.07219827586206896,126,7
Basic,Peugeot,1795,9,139.0,5.0,11,0.03597122302158273,11,20
Basic,Citroen,4190,5,1333.0,37.0,24,0.0277569392348087,201,14
Basic,Citroen,4750,5,1130.0,18.0,61,0.01592920353982301,61,15
Basic,Volkswagen,9500,7,341.0,19.0,16,0.05571847507331378,16,11
Basic,Ford,9445,3,149.0,11.0,6,0.0738255033557047,6,12
Basic,Toyota,3850,9,368.0,22.0,8,0.059782608695652176,127,18
Basic,Volkswagen,11800,1,208.0,3.0,2,0.014423076923076924,61,10
Basic,Fiat,19250,6,557.0,20.0,52,0.03590664272890485,81,6
Basic,Renault,2499,3,2076.0,147.0,26,0.0708092485549133,85,17
Basic,BMW,17345,7,1015.0,15.0,33,0.014039408866995073,33,11
Basic,Volkswagen,21850,5,3069.0,136.0,67,0.04431410883023786,126,7
Basic,Audi,27900,8,4332.0,289.0,39,0.06671283471837489,39,9
Basic,Hyundai,2240,5,4428.0,130.0,31,0.02935862691960253,31,20
Basic,Porsche,216000,1,3634.0,95.0,33,0.026141992294991746,33,7
Basic,Hyundai,1395,8,915.0,61.0,12,0.06666666666666667,189,20
Basic,Volkswagen,30325,1,685.0,21.0,97,0.030656934306569343,38,5
Basic,Volkswagen,18330,1,183.0,8.0,4,0.04371584699453552,122,6
Basic,Opel,3950,5,6608.0,183.0,70,0.027693704600484263,218,12
Basic,Opel,9045,7,154.0,4.0,7,0.025974025974025976,214,9
Basic,Renault,1250,3,4787.0,138.0,106,0.026017338625443906,429,20
Plus,Alfa Romeo,11850,7,724.0,62.0,4,0.0856353591160221,122,14
Basic,BMW,55880,5,957.0,14.0,17,0.014629049111807733,105,7
Basic,Nissan,7250,7,605.0,73.0,28,0.1206611570247934,28,16
Basic,Renault,16888,6,473.0,19.0,30,0.040169133192389,30,7
Basic,Renault,390,4,3293.0,41.0,12,0.012450652900091102,11,22
Basic,Peugeot,9950,7,412.0,22.0,10,0.05339805825242718,10,15
Basic,Ford,15152,3,856.0,20.0,94,0.02336448598130841,64,6
Basic,Volvo,30945,4,1257.0,26.0,23,0.020684168655529037,200,6
Basic,Mitsubishi,16950,9,237.0,1.0,7,0.0040084388185654,7,11
Basic,Nissan,2950,1,1268.0,35.0,61,0.027602523659305992,2,21
Basic,Nissan,14450,1,1181.0,86.0,106,0.07281964436917866,195,8
Basic,Renault,10445,7,9586.0,166.0,103,0.017316920509075736,44,10
Basic,Lexus,16900,7,2332.0,127.0,71,0.05445969125214408,71,13
Basic,Lexus,24500,6,962.0,70.0,8,0.06912681912681913,8,11
Basic,BMW,7450,8,1617.0,73.0,31,0.04514533085961658,31,21
Basic,BMW,45900,1,850.0,30.0,62,0.03529411764705882,62,6
Basic,Renault,6445,7,4112.0,130.0,62,0.0316147859922179,2,12
Basic,Renault,18950,6,386.0,4.0,92,0.010362694300518135,33,6
Basic,Renault,6990,3,1220.0,18.0,82,0.014754098360655738,82,9
Basic,Nissan,19395,5,716.0,31.0,48,0.04329608938547486,78,10
Basic,Opel,11400,6,260.0,13.0,1,0.05,1,12
Basic,Opel,16945,5,1359.0,72.0,31,0.052980132450331126,1,7
Basic,Opel,18740,5,333.0,11.0,6,0.03138138138138138,183,8
Basic,Volkswagen,4950,3,4616.0,149.0,103,0.0322790294627383,103,20
Basic,Opel,11888,3,473.0,6.0,56,0.012684989429175475,56,6
Basic,Audi,19900,3,165.0,0.0,4,0.0,4,7
Basic,Volkswagen,14430,8,251.0,3.0,24,0.01195219123505976,54,7
Basic,Alfa Romeo,1000,8,1997.0,126.0,8,0.059939909864797185,8,22
Basic,Jaguar,67500,4,796.0,17.0,5,0.02135678391959799,5,8
Basic,Hyundai,7939,7,916.0,27.0,39,0.02947598253275109,39,15
Basic,BMW,13890,7,732.0,54.0,3,0.07377049180327869,3,17
Basic,BMW,24999,2,4989.0,287.0,104,0.0575265584285428,134,9
Basic,Renault,950,6,3461.0,168.0,123,0.046113839930655875,123,22
Basic,Opel,10950,1,267.0,16.0,41,0.0599250936329588,219,13
Basic,Audi,8950,6,615.0,26.0,15,0.04227642276422764,15,16
Basic,Renault,6650,9,3246.0,130.0,83,0.04004929143561306,83,11
Plus,Volkswagen,13945,7,6992.0,260.0,37,0.035326086956521736,215,14
Basic,Fiat,2950,3,429.0,22.0,0,0.05128205128205128,1,14
Basic,Volvo,27950,8,250.0,13.0,2,0.052,2,8
Basic,Mazda,16950,5,721.0,40.0,54,0.05547850208044383,54,6
Basic,Mercedes-Benz,3950,4,14185.0,621.0,90,0.04377863940782517,90,23
Basic,Mercedes-Benz,8250,2,4823.0,104.0,64,0.0215633423180593,64,13
Basic,Volkswagen,36950,3,2934.0,180.0,118,0.06134969325153374,206,8
Basic,Volvo,9950,5,1862.0,86.0,82,0.04618689581095596,170,17
